Name,Status,Batch,Team_size,Website,Founders
Daily,Active,W16,62,https://daily.co,Kwindla Hultman Kramer (https://www.linkedin.com/profile/view?id=ADEAAAABFE4BY9krVgKqlmVDm31cTgEvZKJ9UwE https://twitter.com/kwindla)
Petcube,Active,W16,51,http://petcube.com,Andrey Klen (https://www.linkedin.com/in/andreyklen https://twitter.com/_klen); Alex (Sasha) Neskin (https://www.linkedin.com/pub/alex-neskin/15/244/155 https://www.twitter.com/petcube); Yaroslav Azhnyuk (https://www.linkedin.com/in/YaroslavAzhnyuk )
Outschool,Active,W16,107,http://outschool.com,Nicholas Grandy (https://www.linkedin.com/in/nickgrandy/ https://twitter.com/nickgrandy); Amir Nathoo (https://www.linkedin.com/in/amirnathoo/ https://twitter.com/amirnathoo)
Mason,Active,W16,65,http://www.bymason.com,Jim Xiao (https://www.linkedin.com/in/jimxiao https://twitter.com/jimxmeter)
MagicBus,Active,W16,18,http://www.magicbus.io,Jason Kraft (https://www.linkedin.com/in/jasonjkraft ); Chris Upjohn (https://www.linkedin.com/pub/chris-upjohn )
Tovala,Active,W16,375,www.tovala.com,David Rabie (http://www.linkedin.com/in/davidrabie/en ); Bryan Wilcox (https://linkedin.com/in/bryanwilcox )
iSono Health,Active,W16,9,http://www.isonohealth.com,Shadi Saberi (http://www.linkedin.com/in/ssaberig https://twitter.com/isonohealth)
GetAccept,Active,W16,200,https://www.getaccept.com,Jonas Blanck (https://www.linkedin.com/in/jonasblanck/ ); Mathias Thulin (https://www.linkedin.com/in/mathiasthulin/ https://twitter.com/mathiasthulin); Carl Carell (https://se.linkedin.com/in/carlcarell ); Samir Smajic (https://www.linkedin.com/in/samirsmajic )
Chatfuel,Active,W16,53,http://chatfuel.com,Dmitrii Dumik (https://www.linkedin.com/in/ddumik ); Artem Ptashnik (https://www.linkedin.com/in/artem-ptashnik-828163bb )
Yardbook,Active,W16,7,https://www.yardbook.com,Mark Ke (https://www.linkedin.com/pub/mark-ke/1/84/a97 )
Deepgram,Active,W16,115,https://www.deepgram.com,Scott Stephenson (https://www.linkedin.com/profile/view?id=AAMAABp1p9YBj-vzJ-6PnwBthOxU-SSancWwG5w )
SOUNDBOKS,Active,W16,50,http://soundboks.com,Jesper Theil Thomsen (https://www.linkedin.com/profile/view?id=AAIAABVMXEgBw5e16NKx-jQOYprAiCu8I34aBw8&trk=nav_responsive_tab_profile_pic https://twitter.com/SOUNDBOKS); Christoffer Nyvold (https://dk.linkedin.com/pub/christoffer-nyvold/101/84a/b38 https://twitter.com/SOUNDBOKS)
Lattice,Active,W16,540,https://lattice.com,Jack Altman (https://www.linkedin.com/in/jackealtman/ )
Mux,Active,W16,95,http://mux.com,Adam Brown (https://www.linkedin.com/in/adam-brown-7452b03a/ ); Jon Dahl (https://www.linkedin.com/in/zencoder https://twitter.com/jondahl); Steve Heffernan (https://www.linkedin.com/in/heffernan https://twitter.com/heff); Matthew McClure (https://www.linkedin.com/profile/view?id=AAIAAAJfgWIBGxc9zShLz4cBthEtfFkCOgyYI78 https://twitter.com/matt_mcclure)
AmberBox Gunshot Detection,Active,W16,1,https://amberbox.com,James Popper (https://www.linkedin.com/in/jamespopper/ https://twitter.com/jamespopper)
Qvin,Active,W16,30,https://qvin.com/,Sara Naseri (https://www.linkedin.com/profile/view?id=AAMAAAWjCzsBfsUv5rIxaaWge7Eycs-TJsC37zE&trk=hp-identity-name https://twitter.com/weareqvin/); Søren Therkelsen (https://www.linkedin.com/in/sorenrt https://twitter.com/weareqvin/)
Perlara,Active,W16,1,http://perlara.com,Ethan Perlstein (https://www.linkedin.com/in/ethan-perlstein-1260545 https://twitter.com/perlarapbc)
DevColor,Active,W16,7,http://www.devcolor.org/,Makinde Adeagbo (https://www.linkedin.com/in/makinde/ https://twitter.com/devcolororg)
Lygos,Active,W16,55,http://www.lygos.com,Eric Steen (http://www.linkedin.com/in/EricJSteen )
Zenysis,Active,W16,11,http://www.zenysis.com,Jonathan Stambolis (https://www.linkedin.com/in/jstambolis ); Ian Webster (https://linkedin.com/in/ianww )
Astranis,Active,W16,100,http://www.astranis.com,John Gedmark (https://www.linkedin.com/in/johngedmark https://twitter.com/gedmark); Ryan McLinko (https://www.linkedin.com/in/mclinkor null)
Bonsai,Active,W16,25,https://www.hellobonsai.com,Matt Nish (https://www.linkedin.com/in/mattnish )
Protonet,Active,W16,0,https://protonet.info,Christopher Blum (https://www.linkedin.com/profile/view?id=AAIAAADCIYUBtE8v5K3_Te-rvWb8rHxzYFqaYgU ); Ali Jelveh (https://www.linkedin.com/in/alijelveh/ )
Boom,Active,W16,227,https://boomsupersonic.com/,Blake Scholl (https://www.linkedin.com/in/blakescholl/ https://twitter.com/boomaero)
Relativity Space,Active,W16,1000,http://relativityspace.com,Tim Ellis (https://www.linkedin.com/pub/tim-ellis/72/671/111 )
Sendbird,Active,W16,300,https://sendbird.com,Brandon Jeon (https://www.linkedin.com/in/brandonjeon/ ); John S. Kim (https://www.linkedin.com/in/doshkim https://twitter.com/doshkim); Harry Kim (https://www.linkedin.com/in/ysharrykim )
Wakie,Active,W16,10,http://www.wakie.com,Grachik Adzhamian (https://www.linkedin.com/in/hrachik https://twitter.com/wakieapp)
Quilt Data,Active,W16,6,https://quiltdata.com,Kevin Moore (https://www.linkedin.com/in/kevinemoore ); Aneesh Karve (https://www.linkedin.com/in/aneeshkarve )
FightCamp,Active,W16,64,http://joinfightcamp.com,Patrick Chandler (https://www.linkedin.com/in/patrick-chandler-b53a58b7 https://twitter.com/khalzahar); Khalil Zahar (https://ca.linkedin.com/pub/khalil-zahar/63/563/981 https://twitter.com/khalzahar); Alexandre Marcotte (https://www.linkedin.com https://twitter.com/joinfightcamp)
some_company_name,Active,some_batch_value,10,some_website_url,some_founder_name (some_founder_linkedin_url some_founder_twitter_url)
Carbic,Active,W16,8,http://carbic.com,Jed Somers (https://www.linkedin.com/in/jed-somers-1b9874a8/ https://www.twitter.com/jedsomers); Jeff Garoon (https://www.linkedin.com/in/jeffgaroon https://www.twitter.com/jedsomers)
NetBeez,Active,W16,12,https://netbeez.net,Stefano Gridelli (https://www.linkedin.com/in/stefanogridelli/en https://twitter.com/Stefanogridelli); Panickos Neophytou (https://www.linkedin.com/in/panickos/en https://twitter.com/panickos); Panos Vouzis (https://www.linkedin.com/in/pvouzis )
mRelief,Active,W16,12,https://www.mrelief.com,Rose Afriyie (https://www.linkedin.com/in/roseafriyie ); Genevieve Nielsen (https://www.linkedin.com/in/genevievenielsen )
HistoWiz,Active,W16,2,http://histowiz.com,Ke Cheng (https://www.linkedin.com/in/ke-cheng-b18537 https://twitter.com/histowiz)
Gecko Robotics,Active,W16,230,https://www.geckorobotics.com,Jake Loosararian (https://www.linkedin.com/in/jake-loosararian-23981350/ https://www.twitter.com/geckorobotics); Troy Demmer ( )
Lynks,Active,W16,40,https://www.lynks.com/,Mostafa ElBatsh (linkedin.com/in/mbatsh/ )
